gpu,batch_size,torch,transformers,attn_impl,lang_id,method,trr,sample_idx,temp_c,dur_s,n_sil,n_sph,n_decoder_tokens,iter_idx,metric,ms
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,4,77,9.42,1028,472,-1,4,enc,80.9964
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,4,77,9.42,1028,472,-1,5,enc,81.5616
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,4,77,9.42,1028,472,-1,6,enc,82.4146
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,4,77,9.42,1028,472,-1,7,enc,82.0317
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,4,77,9.42,1028,472,-1,8,enc,83.0163
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,4,77,9.42,1028,472,-1,9,enc,81.8483
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,4,77,9.42,1028,472,-1,0,enc,74.3831
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,4,77,9.42,1028,472,-1,1,enc,74.3066
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,4,77,9.42,1028,472,-1,2,enc,74.9311
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,4,77,9.42,1028,472,-1,3,enc,75.0097
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,4,77,9.42,1028,472,-1,4,enc,75.2015
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,4,77,9.42,1028,472,-1,5,enc,75.6162
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,4,77,9.42,1028,472,-1,6,enc,75.0909
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,4,77,9.42,1028,472,-1,7,enc,74.9694
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,4,77,9.42,1028,472,-1,8,enc,75.1654
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,4,77,9.42,1028,472,-1,9,enc,74.9845
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,5,77,11.58,946,554,-1,0,enc,95.4859
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,5,77,11.58,946,554,-1,1,enc,95.1613
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,5,77,11.58,946,554,-1,2,enc,94.8285
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,5,77,11.58,946,554,-1,3,enc,94.6422
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,5,77,11.58,946,554,-1,4,enc,94.9228
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,5,77,11.58,946,554,-1,5,enc,95.2718
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,5,77,11.58,946,554,-1,6,enc,94.6768
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,5,77,11.58,946,554,-1,7,enc,95.5147
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,5,77,11.58,946,554,-1,8,enc,95.6436
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,5,77,11.58,946,554,-1,9,enc,95.6293
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,5,77,11.58,946,554,-1,0,enc,85.3463
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,5,77,11.58,946,554,-1,1,enc,85.4323
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,5,77,11.58,946,554,-1,2,enc,85.2836
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,5,77,11.58,946,554,-1,3,enc,85.3545
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,5,77,11.58,946,554,-1,4,enc,86.3570
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,5,77,11.58,946,554,-1,5,enc,94.7370
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,5,77,11.58,946,554,-1,6,enc,86.8483
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,5,77,11.58,946,554,-1,7,enc,85.9524
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,5,77,11.58,946,554,-1,8,enc,85.6187
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,5,77,11.58,946,554,-1,9,enc,85.4856
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,5,77,11.58,946,554,-1,0,enc,80.1852
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,5,77,11.58,946,554,-1,1,enc,82.7044
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,5,77,11.58,946,554,-1,2,enc,81.8729
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,5,77,11.58,946,554,-1,3,enc,80.9626
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,5,77,11.58,946,554,-1,4,enc,80.2734
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,5,77,11.58,946,554,-1,5,enc,80.4181
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,5,77,11.58,946,554,-1,6,enc,79.8413
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,5,77,11.58,946,554,-1,7,enc,79.9967
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,5,77,11.58,946,554,-1,8,enc,79.9345
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,5,77,11.58,946,554,-1,9,enc,79.7399
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,5,77,11.58,946,554,-1,0,enc,75.7514
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,5,77,11.58,946,554,-1,1,enc,75.5845
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,5,77,11.58,946,554,-1,2,enc,74.9505
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,5,77,11.58,946,554,-1,3,enc,74.7346
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,5,77,11.58,946,554,-1,4,enc,74.9189
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,5,77,11.58,946,554,-1,5,enc,74.6718
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,5,77,11.58,946,554,-1,6,enc,74.7510
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,5,77,11.58,946,554,-1,7,enc,74.3834
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,5,77,11.58,946,554,-1,8,enc,74.6127
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,5,77,11.58,946,554,-1,9,enc,74.1530
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,6,78,15.66,780,720,-1,0,enc,96.0122
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,6,78,15.66,780,720,-1,1,enc,95.9558
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,6,78,15.66,780,720,-1,2,enc,95.6826
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,6,78,15.66,780,720,-1,3,enc,95.1101
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,6,78,15.66,780,720,-1,4,enc,95.4675
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,6,78,15.66,780,720,-1,5,enc,94.9483
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,6,78,15.66,780,720,-1,6,enc,94.9821
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,6,78,15.66,780,720,-1,7,enc,94.3514
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,6,78,15.66,780,720,-1,8,enc,95.1272
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,6,78,15.66,780,720,-1,9,enc,95.9479
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,6,78,15.66,780,720,-1,0,enc,86.4502
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,6,78,15.66,780,720,-1,1,enc,86.5819
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,6,78,15.66,780,720,-1,2,enc,86.0283
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,6,78,15.66,780,720,-1,3,enc,85.5460
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,6,78,15.66,780,720,-1,4,enc,86.3679
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,6,78,15.66,780,720,-1,5,enc,86.8116
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,6,78,15.66,780,720,-1,6,enc,86.8352
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,6,78,15.66,780,720,-1,7,enc,86.5597
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,6,78,15.66,780,720,-1,8,enc,87.0731
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,6,78,15.66,780,720,-1,9,enc,86.1268
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,6,78,15.66,780,720,-1,0,enc,80.3256
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,6,78,15.66,780,720,-1,1,enc,79.4706
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,6,78,15.66,780,720,-1,2,enc,79.7348
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,6,78,15.66,780,720,-1,3,enc,79.8392
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,6,78,15.66,780,720,-1,4,enc,79.7962
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,6,78,15.66,780,720,-1,5,enc,84.7380
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,6,78,15.66,780,720,-1,6,enc,85.5992
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,6,78,15.66,780,720,-1,7,enc,81.0066
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,6,78,15.66,780,720,-1,8,enc,80.0657
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,6,78,15.66,780,720,-1,9,enc,80.1770
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,6,78,15.66,780,720,-1,0,enc,74.3977
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,6,78,15.66,780,720,-1,1,enc,74.9309
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,6,78,15.66,780,720,-1,2,enc,75.6927
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,6,78,15.66,780,720,-1,3,enc,76.3954
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,6,78,15.66,780,720,-1,4,enc,76.7058
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,6,78,15.66,780,720,-1,5,enc,75.1677
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,6,78,15.66,780,720,-1,6,enc,75.0531
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,6,78,15.66,780,720,-1,7,enc,74.9496
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,6,78,15.66,780,720,-1,8,enc,74.5411
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,6,78,15.66,780,720,-1,9,enc,74.8390
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,7,78,14.82,760,740,-1,0,enc,94.1957
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,7,78,14.82,760,740,-1,1,enc,96.3359
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,7,78,14.82,760,740,-1,2,enc,98.6809
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,7,78,14.82,760,740,-1,3,enc,96.7345
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,7,78,14.82,760,740,-1,4,enc,95.2648
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,7,78,14.82,760,740,-1,5,enc,94.7280
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,7,78,14.82,760,740,-1,6,enc,94.7282
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,7,78,14.82,760,740,-1,7,enc,94.7186
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,7,78,14.82,760,740,-1,8,enc,94.5562
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,baseline,0.00,7,78,14.82,760,740,-1,9,enc,94.7610
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,7,78,14.82,760,740,-1,0,enc,86.2624
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,7,78,14.82,760,740,-1,1,enc,86.8372
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,7,78,14.82,760,740,-1,2,enc,86.7879
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,7,78,14.82,760,740,-1,3,enc,85.8696
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,7,78,14.82,760,740,-1,4,enc,86.0201
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,7,78,14.82,760,740,-1,5,enc,86.2403
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,7,78,14.82,760,740,-1,6,enc,85.6934
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,7,78,14.82,760,740,-1,7,enc,86.7246
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,7,78,14.82,760,740,-1,8,enc,86.8332
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.20,7,78,14.82,760,740,-1,9,enc,86.7213
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,7,78,14.82,760,740,-1,0,enc,80.1587
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,7,78,14.82,760,740,-1,1,enc,80.5231
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,7,78,14.82,760,740,-1,2,enc,79.8360
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,7,78,14.82,760,740,-1,3,enc,80.4073
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,7,78,14.82,760,740,-1,4,enc,80.8851
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,7,78,14.82,760,740,-1,5,enc,80.9523
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,7,78,14.82,760,740,-1,6,enc,80.8991
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,7,78,14.82,760,740,-1,7,enc,81.1612
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,7,78,14.82,760,740,-1,8,enc,81.1039
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.30,7,78,14.82,760,740,-1,9,enc,80.4463
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,7,78,14.82,760,740,-1,0,enc,74.1714
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,7,78,14.82,760,740,-1,1,enc,74.4776
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,7,78,14.82,760,740,-1,2,enc,74.7901
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,7,78,14.82,760,740,-1,3,enc,74.6353
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,7,78,14.82,760,740,-1,4,enc,74.4180
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,7,78,14.82,760,740,-1,5,enc,75.1534
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,7,78,14.82,760,740,-1,6,enc,83.6751
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,7,78,14.82,760,740,-1,7,enc,77.7923
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,7,78,14.82,760,740,-1,8,enc,74.9507
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,mt_mt,merged,0.40,7,78,14.82,760,740,-1,9,enc,74.0547
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ta_in,baseline,0.00,0,73,7.80,1109,391,-1,0,enc,93.7582
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ta_in,baseline,0.00,0,73,7.80,1109,391,-1,1,enc,93.9090
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ta_in,baseline,0.00,0,73,7.80,1109,391,-1,2,enc,93.8937
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ta_in,baseline,0.00,0,73,7.80,1109,391,-1,3,enc,94.7504
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ta_in,baseline,0.00,0,73,7.80,1109,391,-1,4,enc,107.8116
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ta_in,baseline,0.00,0,73,7.80,1109,391,-1,5,enc,95.5822
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ta_in,baseline,0.00,0,73,7.80,1109,391,-1,6,enc,94.6575
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ta_in,baseline,0.00,0,73,7.80,1109,391,-1,7,enc,93.9203
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ta_in,baseline,0.00,0,73,7.80,1109,391,-1,8,enc,93.9069
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ta_in,baseline,0.00,0,73,7.80,1109,391,-1,9,enc,93.8619
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ta_in,merged,0.20,0,73,7.80,1109,391,-1,0,enc,88.5821
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ta_in,merged,0.20,0,73,7.80,1109,391,-1,1,enc,86.9847
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ta_in,merged,0.20,0,73,7.80,1109,391,-1,2,enc,85.8491
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ta_in,merged,0.20,0,73,7.80,1109,391,-1,3,enc,85.8570
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ta_in,merged,0.20,0,73,7.80,1109,391,-1,4,enc,85.5132
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ta_in,merged,0.20,0,73,7.80,1109,391,-1,5,enc,85.4767
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ta_in,merged,0.20,0,73,7.80,1109,391,-1,6,enc,85.8211
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ta_in,merged,0.20,0,73,7.80,1109,391,-1,7,enc,85.2029
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ta_in,merged,0.20,0,73,7.80,1109,391,-1,8,enc,85.4688
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ta_in,merged,0.20,0,73,7.80,1109,391,-1,9,enc,85.6545
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ta_in,merged,0.30,0,73,7.80,1109,391,-1,0,enc,79.8484
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ta_in,merged,0.30,0,73,7.80,1109,391,-1,1,enc,79.6078
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ta_in,merged,0.30,0,73,7.80,1109,391,-1,2,enc,79.8884
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ta_in,merged,0.30,0,73,7.80,1109,391,-1,3,enc,79.8003
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ta_in,merged,0.30,0,73,7.80,1109,391,-1,4,enc,79.8042
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ta_in,merged,0.30,0,73,7.80,1109,391,-1,5,enc,79.7234
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ta_in,merged,0.30,0,73,7.80,1109,391,-1,6,enc,79.8959
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ta_in,merged,0.30,0,73,7.80,1109,391,-1,7,enc,80.6592
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ta_in,merged,0.30,0,73,7.80,1109,391,-1,8,enc,80.9021
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ta_in,merged,0.30,0,73,7.80,1109,391,-1,9,enc,80.9677
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ta_in,merged,0.40,0,73,7.80,1109,391,-1,0,enc,74.6331
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ta_in,merged,0.40,0,73,7.80,1109,391,-1,1,enc,74.4233
NVIDIA GeForce RTX 3080 Ti,1,2.6.0+cu124,5.5.3,sdpa,ta_in,merged,0.40,0,73,7.80,1109,391,-1,2,enc,74.7649
